"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","regionflow_2016","regionflow_2017","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","countryflow_2016","countryflow_2017","origin_show","destination_show"
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,BosnienHerzegowina,Bosnien-Herzegowina,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,Brasilien,Brasilien,0,0,1,5,0,0,0,0,0,1,2,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,China,China,0,1,3,1,1,0,0,0,0,2,2,1,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Deutschland,Deutschland,5,7,8,10,10,15,10,9,8,9,8,13,5,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,DominikanischeRepubli,Dominikanische Republi,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Dänemark,Dänemark,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,ElSalvador,El Salvador,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,FR,FR,0,0,0,2,2,0,0,1,0,0,1,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Frankreich,Frankreich,12,11,12,7,8,3,4,4,4,2,4,4,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,GE,GE,0,1,2,2,5,0,0,1,2,1,1,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,GL,GL,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,GR,GR,8,6,5,2,8,4,9,3,4,14,2,3,5,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Ghana,Ghana,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Griechenland,Griechenland,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Indien,Indien,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Indonesien,Indonesien,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Israel,Israel,10,2,1,2,4,1,2,2,8,3,4,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Italien,Italien,3,4,1,1,3,2,4,1,0,0,2,1,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,JU,JU,5,1,1,0,0,0,0,0,3,0,2,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Japan,Japan,0,1,2,0,1,1,0,0,1,0,0,0,1,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,8,Bachletten,Kanada,Kanada,0,0,1,0,0,0,0,1,1,2,0,0,1,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Kenia,Kenia,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,Kolumbien,Kolumbien,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,LU,LU,7,7,10,3,9,4,2,4,6,6,3,8,4,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Marokko,Marokko,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,Mexiko,Mexiko,0,0,1,2,0,3,0,1,0,0,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,NE,NE,0,2,1,0,0,4,0,1,0,0,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,NW,NW,0,0,1,2,1,2,2,0,0,0,1,0,1,1,1
12,Basel-Stadt,106,O - Australien,32,26,28,48,19,28,22,20,24,23,22,30,35,8,Bachletten,Neuseeland,Neuseeland,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Niederlande,Niederlande,0,0,0,1,3,0,2,1,0,0,1,2,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,OW,OW,3,0,0,2,1,2,1,0,0,3,1,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Oesterreich,Oesterreich,2,0,0,0,2,2,0,3,2,0,0,2,2,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Pakistan,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Philippinen,Philippinen,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Polen,Polen,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,SG,SG,4,8,8,9,6,5,10,1,5,2,3,2,4,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,SH,SH,2,0,0,0,0,0,1,1,0,1,4,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,SO,SO,17,23,17,27,14,22,19,12,25,15,17,18,19,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,SZ,SZ,3,1,4,2,2,3,2,1,1,2,1,1,3,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Schweden,Schweden,0,0,1,1,0,0,0,0,1,2,1,1,0,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Senegal,Senegal,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,SerbienBFS,Serbien BFS,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Singapur,Singapur,0,0,1,2,0,1,0,1,0,0,3,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Spanien,Spanien,7,8,1,1,0,1,1,0,2,0,2,2,6,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Südafrika,Südafrika,0,2,0,0,0,1,0,0,0,0,0,2,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,TG,TG,4,5,0,0,4,0,2,1,1,1,2,3,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,TI,TI,2,4,6,9,4,8,2,2,4,2,3,4,2,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,Thailand,Thailand,0,2,1,0,1,1,1,4,3,2,2,0,1,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,Tunesien,Tunesien,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Türkei,Türkei,1,1,0,2,1,1,0,0,4,0,1,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,UR,UR,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,Ungarn,Ungarn,0,5,2,0,0,0,0,0,0,0,1,0,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,VD,VD,5,6,3,4,1,3,6,2,1,3,1,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,VS,VS,4,3,1,4,3,2,4,0,3,6,0,1,2,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,Venezuela,Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,8,Bachletten,VereinigteStaatenvon,Vereinigte Staaten von,9,9,9,2,1,5,7,1,0,11,3,4,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,VereinigtesKönigreich,Vereinigtes Königreich,6,2,3,1,5,2,2,3,3,7,3,3,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,ZG,ZG,1,0,4,3,5,2,0,5,2,1,2,3,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,8,Bachletten,ZH,ZH,42,33,45,47,28,30,30,23,27,28,29,27,29,1,1
12,Basel-Stadt,999,U - Unbekannt,322,710,377,476,432,419,384,409,408,376,345,341,339,8,Bachletten,unbekannt,unbekannt,15,21,15,20,13,17,13,8,20,10,14,16,8,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,8,Bachletten,übrigesAfrika,übriges Afrika,0,1,1,0,0,1,1,0,0,1,0,0,2,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,8,Bachletten,übrigesAsien,übriges Asien,2,0,1,0,2,0,1,3,0,0,0,1,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,8,Bachletten,übrigesEuropa,übriges Europa,1,3,5,4,2,1,2,6,0,0,1,1,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,8,Bachletten,übrigesLateinamerika,übriges Lateinamerika,6,0,1,0,0,0,1,1,0,0,0,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,8,Bachletten,übrigesNordamerika,übriges Nordamerika,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,AG,AG,15,5,4,4,4,11,0,2,2,2,0,7,6,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,AI,AI,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,AR,AR,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,106,O - Australien,32,26,28,48,19,28,22,20,24,23,22,30,35,30,Bettingen,Australien,Australien,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,BE,BE,10,6,6,1,11,3,3,3,4,2,7,6,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,BL,BL,4,8,5,16,14,11,3,4,7,9,11,8,7,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,30,Bettingen,Brasilien,Brasilien,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,Deutschland,Deutschland,3,0,1,0,5,6,5,2,2,4,2,2,4,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,FR,FR,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,Frankreich,Frankreich,0,0,0,0,0,1,3,1,0,1,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,GR,GR,1,0,0,2,1,6,0,1,0,0,0,0,4,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,30,Bettingen,Israel,Israel,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,Italien,Italien,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,JU,JU,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,LU,LU,0,1,1,7,2,2,3,1,0,0,1,1,3,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,NW,NW,0,2,0,2,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,OW,OW,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,Oesterreich,Oesterreich,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,30,Bettingen,Pakistan,Pakistan,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,SG,SG,1,7,2,0,2,2,0,1,0,1,2,2,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,SH,SH,1,1,1,1,2,1,0,1,0,0,1,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,SO,SO,3,0,2,1,0,1,1,1,1,0,0,2,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,SZ,SZ,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,30,Bettingen,Singapur,Singapur,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,Spanien,Spanien,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,TG,TG,6,2,11,1,0,2,2,1,5,0,3,2,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,TI,TI,0,1,4,0,0,1,0,3,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,30,Bettingen,Thailand,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,VD,VD,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,VS,VS,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,30,Bettingen,VereinigteStaatenvon,Vereinigte Staaten von,0,1,3,0,0,0,0,1,0,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,30,Bettingen,VereinigtesKönigreich,Vereinigtes Königreich,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,ZG,ZG,0,1,0,1,1,0,2,0,3,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,30,Bettingen,ZH,ZH,2,15,11,9,3,11,7,12,11,11,9,10,0,1,1
12,Basel-Stadt,999,U - Unbekannt,322,710,377,476,432,419,384,409,408,376,345,341,339,30,Bettingen,unbekannt,unbekannt,1,2,1,1,2,0,0,1,4,1,1,1,2,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,30,Bettingen,übrigesAsien,übriges Asien,1,0,0,0,0,0,0,0,0,1,1,2,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,12,Altstadt Kleinbasel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,3,Am Ring,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,8,Bachletten,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,7,Bruderholz,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,9,Gotthelf,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,6,Gundeldingen,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,15,Hirzbrunnen,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,10,Iselin,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,17,Matthäus,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Bolivien,Bolivien,20,Riehen,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,12,Altstadt Kleinbasel,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,6,Gundeldingen,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,10,Iselin,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,19,Kleinhüningen,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,17,Matthäus,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,11,St. Johann,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
101,Übriges Europa,12,Basel-Stadt,332,356,373,426,390,367,439,409,391,380,479,463,417,BosnienHerzegowina,Bosnien-Herzegowina,14,Wettstein,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,1,Altstadt Grossbasel,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,12,Altstadt Kleinbasel,0,0,1,0,0,0,0,3,0,3,1,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,3,Am Ring,2,2,3,3,0,0,0,2,0,0,0,3,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,8,Bachletten,1,0,1,0,1,1,1,1,2,1,2,1,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,30,Bettingen,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,4,Breite,1,2,1,0,0,1,0,2,1,0,0,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,7,Bruderholz,0,2,1,0,2,0,0,1,1,0,4,1,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,13,Clara,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,9,Gotthelf,0,0,0,0,3,0,0,1,0,1,2,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,6,Gundeldingen,0,1,3,3,1,1,1,0,0,0,2,0,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,15,Hirzbrunnen,0,0,1,0,0,1,0,1,3,3,1,1,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,10,Iselin,2,0,1,1,0,0,0,1,1,4,0,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,19,Kleinhüningen,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,18,Klybeck,0,0,0,4,6,1,0,0,0,0,3,0,1,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,17,Matthäus,0,0,2,3,2,2,4,3,0,2,1,1,2,1,1
103,SA - Lateinamerika,12,Basel-Stadt,49,56,67,75,58,63,79,90,99,78,93,94,64,Brasilien,Brasilien,20,Riehen,1,6,0,0,1,0,0,2,1,3,2,7,3,1,1
