"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","origin_iso","origin_name","destination_iso","destination_name","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","origin_show","destination_show"
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,42,30,36,50,44,58,59,53,61,54,Gellert,122,Klingental,0,0,0,42,0,0,16,33,0,1,1
5,5 - St. Alban,13,13 - Clara,94,80,22,61,61,25,116,67,62,54,Gellert,131,Clarahof,10,0,0,0,22,0,0,0,0,1,1
5,5 - St. Alban,13,13 - Clara,94,80,22,61,61,25,116,67,62,54,Gellert,132,Claramatte,27,26,0,35,6,0,0,25,14,1,1
5,5 - St. Alban,14,14 - Wettstein,106,103,125,119,120,115,123,173,183,54,Gellert,141,Rosengarten,8,12,63,27,25,48,28,48,30,1,1
5,5 - St. Alban,14,14 - Wettstein,106,103,125,119,120,115,123,173,183,54,Gellert,142,Solitude,22,0,13,0,0,0,0,10,0,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,54,Gellert,151,Eglisee,0,0,0,0,69,30,0,35,6,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,54,Gellert,152,Kleinriehen-Nord,8,11,18,0,27,31,0,11,11,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,54,Gellert,153,Kleinriehen-Süd,0,0,0,9,12,0,34,0,10,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,54,Gellert,160,Rosental,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,54,Gellert,161,Messe,0,30,54,76,48,65,0,8,15,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,54,Gellert,162,Erlenmatt,0,0,9,0,11,0,0,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,171,Flora,0,0,0,0,0,0,26,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,172,Dreirosen,0,12,12,13,13,0,7,0,9,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,173,Haltingerstrasse,0,25,0,0,0,0,9,8,60,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,174,Bläsi,71,55,41,0,13,84,22,43,72,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,54,Gellert,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,18,18 - Klybeck,53,74,77,99,29,189,66,102,93,54,Gellert,180,Klybeck,22,40,25,10,0,26,0,38,9,1,1
5,5 - St. Alban,19,19 - Kleinhüningen,12,39,44,44,23,12,17,49,27,54,Gellert,190,Kleinhüningen,0,0,26,44,12,13,0,0,23,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,201,Riehen-Dorf,9,0,13,84,15,9,0,0,27,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,202,Stettenfeld,0,0,0,0,0,0,38,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,203,Bischoffhöhe,12,0,0,0,65,0,0,19,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,204,Moos,0,0,0,0,0,0,26,9,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,205,Wenken,0,0,0,0,0,0,0,54,54,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,206,Kornfeld,14,0,0,0,0,0,0,0,15,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,207,Niederholz,36,54,0,12,40,0,48,17,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,54,Gellert,208,Pfaffenloh,30,0,23,36,0,0,0,0,0,1,1
5,5 - St. Alban,30,30 - Bettingen,0,0,0,8,0,37,8,12,0,54,Gellert,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,30,30 - Bettingen,0,0,0,8,0,37,8,12,0,54,Gellert,302,Chrischona,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,1,1 - Altstadt Grossbasel,94,94,79,17,96,86,104,173,151,55,St. Jakob-Dreispitz,11,Burgviertel,0,0,0,0,0,0,0,25,0,1,1
5,5 - St. Alban,1,1 - Altstadt Grossbasel,94,94,79,17,96,86,104,173,151,55,St. Jakob-Dreispitz,12,Geschäftsviertel,0,0,0,0,15,0,0,0,0,1,1
5,5 - St. Alban,1,1 - Altstadt Grossbasel,94,94,79,17,96,86,104,173,151,55,St. Jakob-Dreispitz,13,Leonhard,0,0,0,0,0,0,0,0,29,1,1
5,5 - St. Alban,1,1 - Altstadt Grossbasel,94,94,79,17,96,86,104,173,151,55,St. Jakob-Dreispitz,14,Peter,0,0,0,0,9,0,0,12,0,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,21,St. Johann und Uni,0,0,19,14,20,0,0,0,0,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,22,Spalen,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,23,Steinen,0,0,0,0,13,15,0,11,0,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,24,Aeschen,0,0,12,12,0,21,0,0,0,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,25,Alban,0,0,0,0,0,0,0,0,12,1,1
5,5 - St. Alban,2,2 - Vorstädte,319,396,284,370,434,307,282,514,331,55,St. Jakob-Dreispitz,26,Albantal,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,3,3 - Am Ring,400,388,551,453,361,378,482,285,391,55,St. Jakob-Dreispitz,31,St. Johann,16,35,0,20,20,21,9,0,10,1,1
5,5 - St. Alban,3,3 - Am Ring,400,388,551,453,361,378,482,285,391,55,St. Jakob-Dreispitz,32,Spalen,0,0,21,0,0,0,0,0,0,1,1
5,5 - St. Alban,3,3 - Am Ring,400,388,551,453,361,378,482,285,391,55,St. Jakob-Dreispitz,33,Steinen,6,31,12,19,15,51,0,0,21,1,1
5,5 - St. Alban,3,3 - Am Ring,400,388,551,453,361,378,482,285,391,55,St. Jakob-Dreispitz,34,Markthalle,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,4,4 - Breite,452,369,460,536,423,472,325,411,406,55,St. Jakob-Dreispitz,41,Züricherstrasse,23,7,17,21,0,11,46,25,0,1,1
5,5 - St. Alban,4,4 - Breite,452,369,460,536,423,472,325,411,406,55,St. Jakob-Dreispitz,42,Lehenmatte,16,31,54,19,0,19,78,14,50,1,1
5,5 - St. Alban,5,5 - St. Alban,1735,1567,1833,1858,1796,1542,1434,1830,2019,55,St. Jakob-Dreispitz,51,Heumatt,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,5,5 - St. Alban,1735,1567,1833,1858,1796,1542,1434,1830,2019,55,St. Jakob-Dreispitz,52,Peter Merian,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,5,5 - St. Alban,1735,1567,1833,1858,1796,1542,1434,1830,2019,55,St. Jakob-Dreispitz,53,Luftmatt,43,26,18,28,59,36,52,0,87,1,1
5,5 - St. Alban,5,5 - St. Alban,1735,1567,1833,1858,1796,1542,1434,1830,2019,55,St. Jakob-Dreispitz,54,Gellert,126,22,30,0,0,0,0,76,58,1,1
5,5 - St. Alban,5,5 - St. Alban,1735,1567,1833,1858,1796,1542,1434,1830,2019,55,St. Jakob-Dreispitz,55,St. Jakob-Dreispitz,0,70,120,27,50,91,63,59,74,1,1
5,5 - St. Alban,6,6 - Gundeldingen,597,607,481,579,656,649,589,538,586,55,St. Jakob-Dreispitz,61,Margarethen,9,10,0,21,43,19,22,28,41,1,1
5,5 - St. Alban,6,6 - Gundeldingen,597,607,481,579,656,649,589,538,586,55,St. Jakob-Dreispitz,62,Thierstein,30,31,22,46,32,30,18,45,0,1,1
5,5 - St. Alban,6,6 - Gundeldingen,597,607,481,579,656,649,589,538,586,55,St. Jakob-Dreispitz,63,Delsbergerallee,27,17,25,0,88,68,58,14,38,1,1
5,5 - St. Alban,7,7 - Bruderholz,334,189,230,217,288,279,263,246,267,55,St. Jakob-Dreispitz,71,Thiersteinerrain,0,15,0,0,13,38,0,54,0,1,1
5,5 - St. Alban,7,7 - Bruderholz,334,189,230,217,288,279,263,246,267,55,St. Jakob-Dreispitz,72,Batterie-Nord,0,0,19,11,27,24,9,43,11,1,1
5,5 - St. Alban,7,7 - Bruderholz,334,189,230,217,288,279,263,246,267,55,St. Jakob-Dreispitz,73,Batterie-Süd,0,0,0,0,21,0,0,0,0,1,1
5,5 - St. Alban,8,8 - Bachletten,271,304,287,205,172,128,216,342,177,55,St. Jakob-Dreispitz,81,Paulus,0,15,0,0,0,8,0,12,0,1,1
5,5 - St. Alban,8,8 - Bachletten,271,304,287,205,172,128,216,342,177,55,St. Jakob-Dreispitz,82,Bernerring,0,0,0,34,0,0,0,0,0,1,1
5,5 - St. Alban,8,8 - Bachletten,271,304,287,205,172,128,216,342,177,55,St. Jakob-Dreispitz,83,Holee,0,9,30,11,0,0,0,25,11,1,1
5,5 - St. Alban,8,8 - Bachletten,271,304,287,205,172,128,216,342,177,55,St. Jakob-Dreispitz,84,Schützenmatte,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,8,8 - Bachletten,271,304,287,205,172,128,216,342,177,55,St. Jakob-Dreispitz,85,Weiherhof,44,0,0,0,14,52,30,0,0,1,1
5,5 - St. Alban,9,9 - Gotthelf,175,163,100,159,191,201,70,197,100,55,St. Jakob-Dreispitz,91,Blauen,16,8,41,0,9,0,0,0,0,1,1
5,5 - St. Alban,9,9 - Gotthelf,175,163,100,159,191,201,70,197,100,55,St. Jakob-Dreispitz,92,Gottfried Keller,13,0,9,0,0,11,0,0,0,1,1
5,5 - St. Alban,10,10 - Iselin,229,168,249,303,331,144,363,259,347,55,St. Jakob-Dreispitz,101,Oekolampad,51,0,30,0,14,0,31,54,29,1,1
5,5 - St. Alban,10,10 - Iselin,229,168,249,303,331,144,363,259,347,55,St. Jakob-Dreispitz,102,Wasgenring-Ost,0,17,0,10,16,40,9,0,5,1,1
5,5 - St. Alban,10,10 - Iselin,229,168,249,303,331,144,363,259,347,55,St. Jakob-Dreispitz,103,Wasgenring-West,0,0,12,0,65,14,71,32,42,1,1
5,5 - St. Alban,11,11 - St. Johann,321,214,336,404,278,193,355,483,399,55,St. Jakob-Dreispitz,111,Pestalozzi,0,31,13,14,0,0,0,11,0,1,1
5,5 - St. Alban,11,11 - St. Johann,321,214,336,404,278,193,355,483,399,55,St. Jakob-Dreispitz,112,Kannenfeld,10,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,11,11 - St. Johann,321,214,336,404,278,193,355,483,399,55,St. Jakob-Dreispitz,113,Landskron,12,23,23,30,0,37,49,24,32,1,1
5,5 - St. Alban,11,11 - St. Johann,321,214,336,404,278,193,355,483,399,55,St. Jakob-Dreispitz,114,Lysbüchel,0,0,0,0,0,0,37,45,12,1,1
5,5 - St. Alban,11,11 - St. Johann,321,214,336,404,278,193,355,483,399,55,St. Jakob-Dreispitz,115,Friedmatt,0,0,0,0,23,10,9,0,43,1,1
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,42,30,36,50,44,58,59,53,61,55,St. Jakob-Dreispitz,121,Theodor,0,0,0,14,0,0,0,0,0,1,1
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,42,30,36,50,44,58,59,53,61,55,St. Jakob-Dreispitz,122,Klingental,0,0,0,0,11,0,14,0,12,1,1
5,5 - St. Alban,13,13 - Clara,94,80,22,61,61,25,116,67,62,55,St. Jakob-Dreispitz,131,Clarahof,0,0,29,13,0,0,55,0,0,1,1
5,5 - St. Alban,13,13 - Clara,94,80,22,61,61,25,116,67,62,55,St. Jakob-Dreispitz,132,Claramatte,0,35,12,0,7,0,10,19,8,1,1
5,5 - St. Alban,14,14 - Wettstein,106,103,125,119,120,115,123,173,183,55,St. Jakob-Dreispitz,141,Rosengarten,0,0,0,0,0,14,11,39,9,1,1
5,5 - St. Alban,14,14 - Wettstein,106,103,125,119,120,115,123,173,183,55,St. Jakob-Dreispitz,142,Solitude,29,8,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,55,St. Jakob-Dreispitz,151,Eglisee,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,55,St. Jakob-Dreispitz,152,Kleinriehen-Nord,0,0,0,0,13,0,26,0,0,1,1
5,5 - St. Alban,15,15 - Hirzbrunnen,73,149,172,83,167,164,132,127,218,55,St. Jakob-Dreispitz,153,Kleinriehen-Süd,21,0,0,0,0,22,61,70,0,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,55,St. Jakob-Dreispitz,160,Rosental,12,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,55,St. Jakob-Dreispitz,161,Messe,0,16,20,36,0,38,0,12,7,1,1
5,5 - St. Alban,16,16 - Rosental,56,75,142,146,54,127,78,91,321,55,St. Jakob-Dreispitz,162,Erlenmatt,0,0,0,0,13,0,12,0,21,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,171,Flora,0,14,0,0,7,0,0,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,172,Dreirosen,0,14,0,0,0,13,40,0,29,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,173,Haltingerstrasse,0,12,0,16,12,15,9,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,174,Bläsi,30,17,16,15,0,14,0,15,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,17,17 - Matthäus,227,248,276,328,328,265,247,182,323,55,St. Jakob-Dreispitz,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,18,18 - Klybeck,53,74,77,99,29,189,66,102,93,55,St. Jakob-Dreispitz,180,Klybeck,3,22,14,10,23,33,0,10,20,1,1
5,5 - St. Alban,19,19 - Kleinhüningen,12,39,44,44,23,12,17,49,27,55,St. Jakob-Dreispitz,190,Kleinhüningen,0,0,14,0,21,0,0,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,201,Riehen-Dorf,20,0,0,0,0,0,0,0,18,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,202,Stettenfeld,14,0,0,0,9,11,10,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,203,Bischoffhöhe,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,204,Moos,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,205,Wenken,0,0,0,0,0,0,0,0,10,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,206,Kornfeld,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,207,Niederholz,0,0,0,14,0,8,0,9,119,1,1
5,5 - St. Alban,20,20 - Riehen,226,147,194,298,216,331,342,265,379,55,St. Jakob-Dreispitz,208,Pfaffenloh,0,0,0,0,13,0,0,0,0,1,1
5,5 - St. Alban,30,30 - Bettingen,0,0,0,8,0,37,8,12,0,55,St. Jakob-Dreispitz,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,0,1,1
5,5 - St. Alban,30,30 - Bettingen,0,0,0,8,0,37,8,12,0,55,St. Jakob-Dreispitz,302,Chrischona,0,0,0,0,0,0,0,0,0,1,1
6,6 - Gundeldingen,1,1 - Altstadt Grossbasel,164,189,147,224,153,143,197,210,187,61,Margarethen,11,Burgviertel,35,38,22,15,77,19,65,27,0,1,1
6,6 - Gundeldingen,1,1 - Altstadt Grossbasel,164,189,147,224,153,143,197,210,187,61,Margarethen,12,Geschäftsviertel,0,0,0,28,0,36,0,24,0,1,1
6,6 - Gundeldingen,1,1 - Altstadt Grossbasel,164,189,147,224,153,143,197,210,187,61,Margarethen,13,Leonhard,33,34,12,10,40,17,16,50,20,1,1
6,6 - Gundeldingen,1,1 - Altstadt Grossbasel,164,189,147,224,153,143,197,210,187,61,Margarethen,14,Peter,50,25,0,89,11,18,7,57,34,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,21,St. Johann und Uni,10,18,12,46,18,42,44,16,115,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,22,Spalen,0,27,35,32,5,0,20,24,39,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,23,Steinen,52,21,20,30,23,22,38,100,12,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,24,Aeschen,29,31,56,28,35,30,17,38,33,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,25,Alban,38,22,34,0,56,15,0,10,22,1,1
6,6 - Gundeldingen,2,2 - Vorstädte,281,296,400,304,366,317,255,290,372,61,Margarethen,26,Albantal,0,0,0,0,0,0,0,0,0,1,1
6,6 - Gundeldingen,3,3 - Am Ring,695,588,810,619,568,715,788,667,609,61,Margarethen,31,St. Johann,50,103,140,78,150,134,205,108,86,1,1
6,6 - Gundeldingen,3,3 - Am Ring,695,588,810,619,568,715,788,667,609,61,Margarethen,32,Spalen,159,71,80,67,53,83,126,111,58,1,1
6,6 - Gundeldingen,3,3 - Am Ring,695,588,810,619,568,715,788,667,609,61,Margarethen,33,Steinen,89,47,126,171,126,189,74,150,154,1,1
6,6 - Gundeldingen,3,3 - Am Ring,695,588,810,619,568,715,788,667,609,61,Margarethen,34,Markthalle,0,22,5,34,24,14,0,0,26,1,1
6,6 - Gundeldingen,4,4 - Breite,328,600,522,557,564,478,545,510,615,61,Margarethen,41,Züricherstrasse,101,27,71,118,76,170,191,146,86,1,1
6,6 - Gundeldingen,4,4 - Breite,328,600,522,557,564,478,545,510,615,61,Margarethen,42,Lehenmatte,21,103,194,119,157,126,23,136,74,1,1
6,6 - Gundeldingen,5,5 - St. Alban,703,729,706,753,747,593,786,803,940,61,Margarethen,51,Heumatt,20,12,0,35,0,0,0,10,0,1,1
6,6 - Gundeldingen,5,5 - St. Alban,703,729,706,753,747,593,786,803,940,61,Margarethen,52,Peter Merian,0,25,38,12,35,27,44,45,65,1,1
6,6 - Gundeldingen,5,5 - St. Alban,703,729,706,753,747,593,786,803,940,61,Margarethen,53,Luftmatt,117,114,137,121,200,111,81,197,266,1,1
6,6 - Gundeldingen,5,5 - St. Alban,703,729,706,753,747,593,786,803,940,61,Margarethen,54,Gellert,15,66,88,113,0,107,34,55,77,1,1
6,6 - Gundeldingen,5,5 - St. Alban,703,729,706,753,747,593,786,803,940,61,Margarethen,55,St. Jakob-Dreispitz,54,82,18,42,0,44,6,105,25,1,1
6,6 - Gundeldingen,6,6 - Gundeldingen,6990,6132,5941,5203,4938,5248,4681,4373,5914,61,Margarethen,61,Margarethen,1055,1521,1576,783,1055,977,1206,745,1494,1,1
6,6 - Gundeldingen,6,6 - Gundeldingen,6990,6132,5941,5203,4938,5248,4681,4373,5914,61,Margarethen,62,Thierstein,924,1138,979,611,750,1018,512,538,942,1,1
6,6 - Gundeldingen,6,6 - Gundeldingen,6990,6132,5941,5203,4938,5248,4681,4373,5914,61,Margarethen,63,Delsbergerallee,608,493,523,296,346,370,577,484,413,1,1
6,6 - Gundeldingen,7,7 - Bruderholz,1286,1095,977,995,1040,1104,875,745,1157,61,Margarethen,71,Thiersteinerrain,367,380,255,402,406,335,330,220,213,1,1
6,6 - Gundeldingen,7,7 - Bruderholz,1286,1095,977,995,1040,1104,875,745,1157,61,Margarethen,72,Batterie-Nord,182,169,62,143,83,133,79,68,78,1,1
6,6 - Gundeldingen,7,7 - Bruderholz,1286,1095,977,995,1040,1104,875,745,1157,61,Margarethen,73,Batterie-Süd,0,0,33,0,48,0,0,0,0,1,1
6,6 - Gundeldingen,8,8 - Bachletten,874,848,731,734,613,532,719,735,674,61,Margarethen,81,Paulus,12,128,42,52,109,25,32,60,20,1,1
6,6 - Gundeldingen,8,8 - Bachletten,874,848,731,734,613,532,719,735,674,61,Margarethen,82,Bernerring,137,24,0,63,40,44,63,10,63,1,1
6,6 - Gundeldingen,8,8 - Bachletten,874,848,731,734,613,532,719,735,674,61,Margarethen,83,Holee,75,139,73,72,84,53,128,62,105,1,1
6,6 - Gundeldingen,8,8 - Bachletten,874,848,731,734,613,532,719,735,674,61,Margarethen,84,Schützenmatte,22,104,0,0,45,52,23,58,64,1,1
6,6 - Gundeldingen,8,8 - Bachletten,874,848,731,734,613,532,719,735,674,61,Margarethen,85,Weiherhof,217,159,141,183,11,156,121,84,155,1,1
6,6 - Gundeldingen,9,9 - Gotthelf,387,560,466,418,386,333,355,418,399,61,Margarethen,91,Blauen,166,224,91,207,155,149,196,220,69,1,1
6,6 - Gundeldingen,9,9 - Gotthelf,387,560,466,418,386,333,355,418,399,61,Margarethen,92,Gottfried Keller,38,35,66,0,12,65,41,10,20,1,1
6,6 - Gundeldingen,10,10 - Iselin,893,1242,1183,1164,1228,1265,1152,1108,865,61,Margarethen,101,Oekolampad,100,215,241,150,351,205,163,176,178,1,1
6,6 - Gundeldingen,10,10 - Iselin,893,1242,1183,1164,1228,1265,1152,1108,865,61,Margarethen,102,Wasgenring-Ost,83,170,54,100,289,311,241,287,208,1,1
6,6 - Gundeldingen,10,10 - Iselin,893,1242,1183,1164,1228,1265,1152,1108,865,61,Margarethen,103,Wasgenring-West,133,333,466,498,411,534,230,392,155,1,1
6,6 - Gundeldingen,11,11 - St. Johann,925,668,1195,1153,1011,908,1013,1017,858,61,Margarethen,111,Pestalozzi,172,76,129,71,99,94,95,10,93,1,1
6,6 - Gundeldingen,11,11 - St. Johann,925,668,1195,1153,1011,908,1013,1017,858,61,Margarethen,112,Kannenfeld,73,41,50,66,72,42,9,78,13,1,1
6,6 - Gundeldingen,11,11 - St. Johann,925,668,1195,1153,1011,908,1013,1017,858,61,Margarethen,113,Landskron,153,99,167,308,291,278,154,271,140,1,1
6,6 - Gundeldingen,11,11 - St. Johann,925,668,1195,1153,1011,908,1013,1017,858,61,Margarethen,114,Lysbüchel,0,41,130,83,111,87,18,107,75,1,1
6,6 - Gundeldingen,11,11 - St. Johann,925,668,1195,1153,1011,908,1013,1017,858,61,Margarethen,115,Friedmatt,98,10,84,29,54,83,124,100,31,1,1
6,6 - Gundeldingen,12,12 - Altstadt Kleinbasel,118,139,191,110,132,174,188,180,260,61,Margarethen,121,Theodor,30,52,46,14,57,44,43,15,28,1,1
6,6 - Gundeldingen,12,12 - Altstadt Kleinbasel,118,139,191,110,132,174,188,180,260,61,Margarethen,122,Klingental,10,24,66,0,54,18,47,25,58,1,1
6,6 - Gundeldingen,13,13 - Clara,236,258,261,244,204,229,189,162,195,61,Margarethen,131,Clarahof,0,72,59,34,27,0,14,30,38,1,1
6,6 - Gundeldingen,13,13 - Clara,236,258,261,244,204,229,189,162,195,61,Margarethen,132,Claramatte,43,44,48,18,32,35,156,47,51,1,1
6,6 - Gundeldingen,14,14 - Wettstein,249,303,225,233,220,234,284,364,382,61,Margarethen,141,Rosengarten,103,106,53,62,33,29,106,290,247,1,1
6,6 - Gundeldingen,14,14 - Wettstein,249,303,225,233,220,234,284,364,382,61,Margarethen,142,Solitude,10,32,29,30,22,55,94,27,81,1,1
6,6 - Gundeldingen,15,15 - Hirzbrunnen,192,231,388,266,154,240,365,204,215,61,Margarethen,151,Eglisee,0,0,41,26,42,6,146,115,15,1,1
6,6 - Gundeldingen,15,15 - Hirzbrunnen,192,231,388,266,154,240,365,204,215,61,Margarethen,152,Kleinriehen-Nord,11,0,16,33,0,35,16,0,107,1,1
6,6 - Gundeldingen,15,15 - Hirzbrunnen,192,231,388,266,154,240,365,204,215,61,Margarethen,153,Kleinriehen-Süd,74,23,84,64,46,28,28,24,11,1,1
6,6 - Gundeldingen,16,16 - Rosental,296,286,322,195,294,277,226,352,583,61,Margarethen,160,Rosental,111,0,0,0,0,0,0,0,0,1,1
6,6 - Gundeldingen,16,16 - Rosental,296,286,322,195,294,277,226,352,583,61,Margarethen,161,Messe,0,126,61,34,84,130,95,300,88,1,1
6,6 - Gundeldingen,16,16 - Rosental,296,286,322,195,294,277,226,352,583,61,Margarethen,162,Erlenmatt,0,0,54,0,4,0,0,0,306,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,171,Flora,82,32,100,60,0,55,41,119,29,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,172,Dreirosen,81,96,137,45,61,120,30,52,100,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,173,Haltingerstrasse,113,107,260,126,243,92,109,79,114,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,174,Bläsi,464,838,524,566,510,966,657,478,211,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,175,Am Riehenring,0,0,0,0,0,0,0,0,0,1,1
6,6 - Gundeldingen,17,17 - Matthäus,1203,1581,1387,1092,970,1519,1265,1119,937,61,Margarethen,176,Efringerstrasse,0,0,0,0,0,0,0,0,0,1,1
6,6 - Gundeldingen,18,18 - Klybeck,330,327,334,245,424,279,257,321,279,61,Margarethen,180,Klybeck,179,218,243,137,262,176,173,71,83,1,1
